preyID,Eaten_day,outcome,Rx,sal
3,1,1,Simple (~0-120stems/m2),9.1
4,1,1,Simple (~0-120stems/m2),9.1
5,1,1,Simple (~0-120stems/m2),9.1
6,1,1,Simple (~0-120stems/m2),9.1
7,1,1,Simple (~0-120stems/m2),9.1
8,1,1,Simple (~0-120stems/m2),9.1
9,1,1,Simple (~0-120stems/m2),9.1
10,3,1,Simple (~0-120stems/m2),9.1
1,1,1,Simple (~0-120stems/m2),10
2,1,1,Simple (~0-120stems/m2),10
3,1,1,Simple (~0-120stems/m2),10
4,1,1,Simple (~0-120stems/m2),10
5,1,1,Simple (~0-120stems/m2),10
6,1,1,Simple (~0-120stems/m2),10
7,1,1,Simple (~0-120stems/m2),10
8,1,1,Simple (~0-120stems/m2),10
9,3,1,Simple (~0-120stems/m2),10
10,7,1,Simple (~0-120stems/m2),10
1,1,1,Simple (~0-120stems/m2),18
2,1,1,Simple (~0-120stems/m2),18
3,1,1,Simple (~0-120stems/m2),18
4,1,1,Simple (~0-120stems/m2),18
5,1,1,Simple (~0-120stems/m2),18
6,1,1,Simple (~0-120stems/m2),18
7,1,1,Simple (~0-120stems/m2),18
8,1,1,Simple (~0-120stems/m2),18
9,1,1,Simple (~0-120stems/m2),18
10,5,1,Simple (~0-120stems/m2),18
1,1,1,Simple (~0-120stems/m2),19
2,1,1,Simple (~0-120stems/m2),19
3,1,1,Simple (~0-120stems/m2),19
4,1,1,Simple (~0-120stems/m2),19
5,1,1,Simple (~0-120stems/m2),19
6,1,1,Simple (~0-120stems/m2),19
7,1,1,Simple (~0-120stems/m2),19
8,1,1,Simple (~0-120stems/m2),19
9,1,1,Simple (~0-120stems/m2),19
10,1,1,Simple (~0-120stems/m2),19
1,2,1,Simple (~0-120stems/m2),21
2,2,1,Simple (~0-120stems/m2),21
3,2,1,Simple (~0-120stems/m2),21
4,2,1,Simple (~0-120stems/m2),21
5,2,1,Simple (~0-120stems/m2),21
6,3,1,Simple (~0-120stems/m2),21
7,3,1,Simple (~0-120stems/m2),21
8,4,1,Simple (~0-120stems/m2),21
9,4,1,Simple (~0-120stems/m2),21
10,4,1,Simple (~0-120stems/m2),21
1,1,1,Simple (~0-120stems/m2),22.1
2,1,1,Simple (~0-120stems/m2),22.1
3,1,1,Simple (~0-120stems/m2),22.1
4,1,1,Simple (~0-120stems/m2),22.1
5,1,1,Simple (~0-120stems/m2),22.1
6,1,1,Simple (~0-120stems/m2),22.1
7,1,1,Simple (~0-120stems/m2),22.1
8,1,1,Simple (~0-120stems/m2),22.1
9,1,1,Simple (~0-120stems/m2),22.1
10,1,1,Simple (~0-120stems/m2),22.1
1,1,1,Simple (~0-120stems/m2),24
2,1,1,Simple (~0-120stems/m2),24
3,1,1,Simple (~0-120stems/m2),24
4,1,1,Simple (~0-120stems/m2),24
5,1,1,Simple (~0-120stems/m2),24
6,1,1,Simple (~0-120stems/m2),24
7,1,1,Simple (~0-120stems/m2),24
8,1,1,Simple (~0-120stems/m2),24
9,2,1,Simple (~0-120stems/m2),24
10,3,1,Simple (~0-120stems/m2),24
1,1,1,Simple (~0-120stems/m2),25.1
2,1,1,Simple (~0-120stems/m2),25.1
3,1,1,Simple (~0-120stems/m2),25.1
4,1,1,Simple (~0-120stems/m2),25.1
5,1,1,Simple (~0-120stems/m2),25.1
6,1,1,Simple (~0-120stems/m2),25.1
7,1,1,Simple (~0-120stems/m2),25.1
8,1,1,Simple (~0-120stems/m2),25.1
9,1,1,Simple (~0-120stems/m2),25.1
10,1,1,Simple (~0-120stems/m2),25.1
1,1,1,Simple (~0-120stems/m2),25.2
2,1,1,Simple (~0-120stems/m2),25.2
3,1,1,Simple (~0-120stems/m2),25.2
4,1,1,Simple (~0-120stems/m2),25.2
5,1,1,Simple (~0-120stems/m2),25.2
6,1,1,Simple (~0-120stems/m2),25.2
7,1,1,Simple (~0-120stems/m2),25.2
8,1,1,Simple (~0-120stems/m2),25.2
9,1,1,Simple (~0-120stems/m2),25.2
10,1,1,Simple (~0-120stems/m2),25.2
1,1,1,Simple (~0-120stems/m2),26
2,1,1,Simple (~0-120stems/m2),26
3,1,1,Simple (~0-120stems/m2),26
4,1,1,Simple (~0-120stems/m2),26
5,1,1,Simple (~0-120stems/m2),26
6,1,1,Simple (~0-120stems/m2),26
7,1,1,Simple (~0-120stems/m2),26
8,1,1,Simple (~0-120stems/m2),26
9,1,1,Simple (~0-120stems/m2),26
10,3,1,Simple (~0-120stems/m2),26
1,1,1,Simple (~0-120stems/m2),28
2,1,1,Simple (~0-120stems/m2),28
3,1,1,Simple (~0-120stems/m2),28
4,1,1,Simple (~0-120stems/m2),28
5,1,1,Simple (~0-120stems/m2),28
6,1,1,Simple (~0-120stems/m2),28
7,1,1,Simple (~0-120stems/m2),28
8,1,1,Simple (~0-120stems/m2),28
9,1,1,Simple (~0-120stems/m2),28
10,2,1,Simple (~0-120stems/m2),28
1,1,1,Simple (~0-120stems/m2),30
2,1,1,Simple (~0-120stems/m2),30
3,1,1,Simple (~0-120stems/m2),30
4,1,1,Simple (~0-120stems/m2),30
5,1,1,Simple (~0-120stems/m2),30
6,1,1,Simple (~0-120stems/m2),30
7,1,1,Simple (~0-120stems/m2),30
8,1,1,Simple (~0-120stems/m2),30
9,1,1,Simple (~0-120stems/m2),30
10,1,1,Simple (~0-120stems/m2),30
1,1,1,Simple (~0-120stems/m2),31
2,1,1,Simple (~0-120stems/m2),31
3,1,1,Simple (~0-120stems/m2),31
4,1,1,Simple (~0-120stems/m2),31
5,1,1,Simple (~0-120stems/m2),31
6,1,1,Simple (~0-120stems/m2),31
7,1,1,Simple (~0-120stems/m2),31
8,1,1,Simple (~0-120stems/m2),31
9,2,1,Simple (~0-120stems/m2),31
10,2,1,Simple (~0-120stems/m2),31
1,1,1,Simple (~0-120stems/m2),32
2,1,1,Simple (~0-120stems/m2),32
3,1,1,Simple (~0-120stems/m2),32
4,1,1,Simple (~0-120stems/m2),32
5,1,1,Simple (~0-120stems/m2),32
6,1,1,Simple (~0-120stems/m2),32
7,1,1,Simple (~0-120stems/m2),32
8,1,1,Simple (~0-120stems/m2),32
9,1,1,Simple (~0-120stems/m2),32
10,1,1,Simple (~0-120stems/m2),32
1,1,1,Simple (~0-120stems/m2),33
2,1,1,Simple (~0-120stems/m2),33
3,1,1,Simple (~0-120stems/m2),33
4,1,1,Simple (~0-120stems/m2),33
5,1,1,Simple (~0-120stems/m2),33
6,1,1,Simple (~0-120stems/m2),33
7,1,1,Simple (~0-120stems/m2),33
8,1,1,Simple (~0-120stems/m2),33
9,1,1,Simple (~0-120stems/m2),33
10,1,1,Simple (~0-120stems/m2),33
1,1,1,Simple (~0-120stems/m2),36
2,1,1,Simple (~0-120stems/m2),36
3,1,1,Simple (~0-120stems/m2),36
4,1,1,Simple (~0-120stems/m2),36
5,1,1,Simple (~0-120stems/m2),36
6,1,1,Simple (~0-120stems/m2),36
7,1,1,Simple (~0-120stems/m2),36
8,1,1,Simple (~0-120stems/m2),36
9,1,1,Simple (~0-120stems/m2),36
10,4,1,Simple (~0-120stems/m2),36
1,1,1,Simple (~0-120stems/m2),38
2,1,1,Simple (~0-120stems/m2),38
3,1,1,Simple (~0-120stems/m2),38
4,1,1,Simple (~0-120stems/m2),38
5,1,1,Simple (~0-120stems/m2),38
6,1,1,Simple (~0-120stems/m2),38
7,1,1,Simple (~0-120stems/m2),38
8,1,1,Simple (~0-120stems/m2),38
9,1,1,Simple (~0-120stems/m2),38
10,4,1,Simple (~0-120stems/m2),38
1,1,1,Simple (~0-120stems/m2),39
2,1,1,Simple (~0-120stems/m2),39
3,1,1,Simple (~0-120stems/m2),39
4,1,1,Simple (~0-120stems/m2),39
5,1,1,Simple (~0-120stems/m2),39
6,1,1,Simple (~0-120stems/m2),39
7,1,1,Simple (~0-120stems/m2),39
8,1,1,Simple (~0-120stems/m2),39
9,1,1,Simple (~0-120stems/m2),39
10,1,1,Simple (~0-120stems/m2),39
1,1,1,Simple (~0-120stems/m2),40
2,1,1,Simple (~0-120stems/m2),40
3,1,1,Simple (~0-120stems/m2),40
4,1,1,Simple (~0-120stems/m2),40
5,1,1,Simple (~0-120stems/m2),40
6,1,1,Simple (~0-120stems/m2),40
7,1,1,Simple (~0-120stems/m2),40
8,1,1,Simple (~0-120stems/m2),40
9,1,1,Simple (~0-120stems/m2),40
10,1,1,Simple (~0-120stems/m2),40
1,1,1,Simple (~0-120stems/m2),44.1
2,1,1,Simple (~0-120stems/m2),44.1
3,1,1,Simple (~0-120stems/m2),44.1
4,1,1,Simple (~0-120stems/m2),44.1
5,1,1,Simple (~0-120stems/m2),44.1
6,1,1,Simple (~0-120stems/m2),44.1
7,1,1,Simple (~0-120stems/m2),44.1
8,1,1,Simple (~0-120stems/m2),44.1
9,1,1,Simple (~0-120stems/m2),44.1
10,4,1,Simple (~0-120stems/m2),44.1
1,1,1,Simple (~0-120stems/m2),44.2
2,1,1,Simple (~0-120stems/m2),44.2
3,1,1,Simple (~0-120stems/m2),44.2
4,1,1,Simple (~0-120stems/m2),44.2
5,1,1,Simple (~0-120stems/m2),44.2
6,1,1,Simple (~0-120stems/m2),44.2
7,1,1,Simple (~0-120stems/m2),44.2
8,1,1,Simple (~0-120stems/m2),44.2
9,1,1,Simple (~0-120stems/m2),44.2
10,1,1,Simple (~0-120stems/m2),44.2
1,1,1,Simple (~0-120stems/m2),46
2,1,1,Simple (~0-120stems/m2),46
3,1,1,Simple (~0-120stems/m2),46
4,1,1,Simple (~0-120stems/m2),46
5,1,1,Simple (~0-120stems/m2),46
6,2,1,Simple (~0-120stems/m2),46
7,3,1,Simple (~0-120stems/m2),46
8,3,1,Simple (~0-120stems/m2),46
9,4,1,Simple (~0-120stems/m2),46
10,6,1,Simple (~0-120stems/m2),46
1,1,1,Simple (~0-120stems/m2),48
2,1,1,Simple (~0-120stems/m2),48
3,1,1,Simple (~0-120stems/m2),48
4,1,1,Simple (~0-120stems/m2),48
5,1,1,Simple (~0-120stems/m2),48
6,1,1,Simple (~0-120stems/m2),48
7,1,1,Simple (~0-120stems/m2),48
8,1,1,Simple (~0-120stems/m2),48
9,1,1,Simple (~0-120stems/m2),48
10,2,1,Simple (~0-120stems/m2),48
1,1,1,Complex (~200-360 stems/m2),9.2
2,1,1,Complex (~200-360 stems/m2),9.2
3,1,1,Complex (~200-360 stems/m2),9.2
4,1,1,Complex (~200-360 stems/m2),9.2
5,1,1,Complex (~200-360 stems/m2),9.2
6,1,1,Complex (~200-360 stems/m2),9.2
7,1,1,Complex (~200-360 stems/m2),9.2
8,1,1,Complex (~200-360 stems/m2),9.2
9,1,1,Complex (~200-360 stems/m2),9.2
10,1,1,Complex (~200-360 stems/m2),9.2
1,1,1,Complex (~200-360 stems/m2),15.2
2,1,1,Complex (~200-360 stems/m2),15.2
3,1,1,Complex (~200-360 stems/m2),15.2
4,1,1,Complex (~200-360 stems/m2),15.2
5,1,1,Complex (~200-360 stems/m2),15.2
6,1,1,Complex (~200-360 stems/m2),15.2
7,1,1,Complex (~200-360 stems/m2),15.2
8,1,1,Complex (~200-360 stems/m2),15.2
9,1,1,Complex (~200-360 stems/m2),15.2
10,1,1,Complex (~200-360 stems/m2),15.2
1,1,1,Complex (~200-360 stems/m2),6.2
2,1,1,Complex (~200-360 stems/m2),6.2
3,1,1,Complex (~200-360 stems/m2),6.2
4,1,1,Complex (~200-360 stems/m2),6.2
5,1,1,Complex (~200-360 stems/m2),6.2
6,1,1,Complex (~200-360 stems/m2),6.2
7,2,1,Complex (~200-360 stems/m2),6.2
8,2,1,Complex (~200-360 stems/m2),6.2
9,2,1,Complex (~200-360 stems/m2),6.2
10,2,1,Complex (~200-360 stems/m2),6.2
1,1,1,Complex (~200-360 stems/m2),22.2
2,1,1,Complex (~200-360 stems/m2),22.2
3,1,1,Complex (~200-360 stems/m2),22.2
4,1,1,Complex (~200-360 stems/m2),22.2
5,1,1,Complex (~200-360 stems/m2),22.2
6,1,1,Complex (~200-360 stems/m2),22.2
7,1,1,Complex (~200-360 stems/m2),22.2
8,1,1,Complex (~200-360 stems/m2),22.2
9,1,1,Complex (~200-360 stems/m2),22.2
10,2,1,Complex (~200-360 stems/m2),22.2
1,1,1,Complex (~200-360 stems/m2),23.2
2,1,1,Complex (~200-360 stems/m2),23.2
3,1,1,Complex (~200-360 stems/m2),23.2
4,1,1,Complex (~200-360 stems/m2),23.2
5,1,1,Complex (~200-360 stems/m2),23.2
6,1,1,Complex (~200-360 stems/m2),23.2
7,1,1,Complex (~200-360 stems/m2),23.2
8,1,1,Complex (~200-360 stems/m2),23.2
9,1,1,Complex (~200-360 stems/m2),23.2
10,1,1,Complex (~200-360 stems/m2),23.2
1,1,1,Complex (~200-360 stems/m2),27
2,1,1,Complex (~200-360 stems/m2),27
3,1,1,Complex (~200-360 stems/m2),27
4,1,1,Complex (~200-360 stems/m2),27
5,1,1,Complex (~200-360 stems/m2),27
6,1,1,Complex (~200-360 stems/m2),27
7,1,1,Complex (~200-360 stems/m2),27
8,2,1,Complex (~200-360 stems/m2),27
9,2,1,Complex (~200-360 stems/m2),27
10,2,1,Complex (~200-360 stems/m2),27
